,sample,iteration,entropy,pLDDT,watermark
8841,000353,17,0.5517578125,0.6958,-0.034749107125358225
8842,000353,18,0.48681640625,0.771,-0.03165527995403289
8843,000353,19,0.5244140625,0.7925,-0.035482320000256945
8844,000353,20,0.403564453125,0.7422,-1.4805149017062177e-07
8845,000353,21,0.4931640625,0.7373,-0.0034926610491669776
8846,000353,22,0.62841796875,0.7314,-0.003575729648107387
8847,000353,23,0.48046875,0.7329,-0.0004697044137359375
8848,000353,24,0.7353515625,0.7188,-0.0004697044137359375
8849,000353,25,1.0263671875,0.7246,-0.0004697044137359375
8850,000354,1,2.701171875,0.3101,-0.00028425346668889406
8851,000354,2,2.759765625,0.3455,-1.1014053348933557e-08
8852,000354,3,2.578125,0.334,-0.004109680683532749
8853,000354,4,2.51171875,0.3921,-0.000890278069786074
8854,000354,5,2.466796875,0.4155,0.004073997851525013
8855,000354,6,2.474609375,0.4172,0.0002419610680961734
8856,000354,7,2.1328125,0.4094,0.013230286911289801
8857,000354,8,1.9765625,0.3809,-0.00024445795911340676
8858,000354,9,1.7734375,0.4172,-0.0038447648512457753
8859,000354,10,1.6123046875,0.5322,-0.00013276603944761475
8860,000354,11,1.375,0.625,-0.0007131613827995771
8861,000354,12,1.228515625,0.5693,0.001554449313632189
8862,000354,13,1.109375,0.6514,0.0009317407960972163
8863,000354,14,1.04296875,0.6724,7.6596775133329e-08
8864,000354,15,0.916015625,0.729,-0.0029036822886850176
8865,000354,16,0.6708984375,0.7402,3.1928094522200898e-18
8866,000354,17,0.58203125,0.7915,-2.9367799827966938e-08
8867,000354,18,0.52880859375,0.8022,-0.00041354668645844465
8868,000354,19,0.517578125,0.7964,-0.004019370193638239
8869,000354,20,0.4833984375,0.8135,-0.00359909710990463
8870,000354,21,0.66064453125,0.8105,-1.5882228327866104e-07
8871,000354,22,0.61181640625,0.7979,-0.0019233449824104867
8872,000354,23,0.5361328125,0.8037,-0.0019233449824104867
8873,000354,24,0.6044921875,0.7944,-0.003816623374520975
8874,000354,25,0.9970703125,0.8008,-0.003816623374520975
8875,000355,1,2.705078125,0.3347,-0.0039183036077307595
8876,000355,2,2.716796875,0.3853,-0.004071891470107655
8877,000355,3,2.54296875,0.3801,-2.305419264341836e-05
8878,000355,4,2.51953125,0.3442,-0.00047366526904902596
8879,000355,5,2.3828125,0.4265,-0.000490161048197409
8880,000355,6,2.171875,0.4099,0.0012630399639949885
8881,000355,7,2.083984375,0.4026,0.013000902108345924
8882,000355,8,1.9013671875,0.4797,0.0012674304692018301
8883,000355,9,1.677734375,0.4978,0.002329324738541
8884,000355,10,1.5771484375,0.5381,-1.446768601655107e-05
8885,000355,11,1.431640625,0.5645,0.0012556074846538229
8886,000355,12,1.3583984375,0.6128,0.0020404742830354566
8887,000355,13,1.1767578125,0.6987,-9.164736539793415e-08
8888,000355,14,0.99853515625,0.7461,-0.0007608602006834581
8889,000355,15,0.9345703125,0.7969,4.739054571616802e-05
8890,000355,16,0.68310546875,0.8247,-0.0006095217297996183
8891,000355,17,0.62255859375,0.8101,-0.002846414653449536
8892,000355,18,0.5224609375,0.8306,1.711509304269513e-18
8893,000355,19,0.634765625,0.8525,0.0004664905384960047
8894,000355,20,0.525390625,0.8306,0.0002151061060997675
8895,000355,21,0.61865234375,0.6465,0.0002151061060997675
8896,000355,22,0.75634765625,0.8164,0.0002151061060997675
8897,000355,23,0.384765625,0.8262,0.0002151061060997675
8898,000355,24,0.5263671875,0.8247,-0.00013463040836872615
8899,000355,25,1.2041015625,0.8311,-0.00013463040836872615
8900,000356,1,2.712890625,0.3633,0.000815306530611043
8901,000356,2,2.76171875,0.3372,-1.1836089895868484e-07
8902,000356,3,2.5625,0.4065,0.0018362825136592764
8903,000356,4,2.36328125,0.3816,5.259952424951225e-05
8904,000356,5,2.318359375,0.4417,-0.0009313844167464572
8905,000356,6,2.205078125,0.3813,-7.499256389294998e-06
8906,000356,7,1.9833984375,0.5039,2.4370777457522636e-17
8907,000356,8,1.8388671875,0.5664,0.0151042631465792
8908,000356,9,1.658203125,0.6528,-0.0007343383991406001
8909,000356,10,1.5751953125,0.7305,-0.00045998776012290757
8910,000356,11,1.4462890625,0.8188,-0.0007038780539533294
8911,000356,12,1.2099609375,0.853,0.00047155943324076605
8912,000356,13,1.0029296875,0.9131,0.0037906433334524148
8913,000356,14,0.8154296875,0.936,0.0002335445428339536
8914,000356,15,0.64453125,0.9385,-8.289946569704178e-08
8915,000356,16,0.53759765625,0.9224,0.00014799251922099563
8916,000356,17,0.498779296875,0.9316,-0.00403859398065648
8917,000356,18,0.541015625,0.9229,0.0023781903932839354
8918,000356,19,0.56298828125,0.9165,-0.0030601615290154417
8919,000356,20,0.54541015625,0.8804,-0.0040465417842439205
8920,000356,21,0.505859375,0.8857,-0.0040465417842439205
8921,000356,22,0.654296875,0.8853,-0.02808291759413087
8922,000356,23,0.88525390625,0.8809,-0.02808291759413087
8923,000356,24,0.724609375,0.8965,-0.02808291759413087
8924,000356,25,1.177734375,0.8799,-0.02808291759413087
8925,000357,1,2.75390625,0.3079,-0.002741020809568957
8926,000357,2,2.7265625,0.4233,-0.0022913957842269385
8927,000357,3,2.59375,0.3384,0.009141030393414185
8928,000357,4,2.541015625,0.387,6.692395018102759e-05
8929,000357,5,2.255859375,0.3726,0.002612144623411833
8930,000357,6,2.28125,0.4578,0.004426441713814455
8931,000357,7,2.0859375,0.4712,-0.0024094986819742994
8932,000357,8,1.9111328125,0.5322,-1.083820380299703e-08
8933,000357,9,1.78515625,0.5117,-0.0008995262777852023
8934,000357,10,1.5224609375,0.688,-0.004030348316341428
8935,000357,11,1.3515625,0.7627,0.003531263975906973
8936,000357,12,1.158203125,0.8125,7.288903996833726e-05
8937,000357,13,0.9990234375,0.894,0.0022375128887978657
8938,000357,14,0.86669921875,0.9141,0.0041079013392591734
8939,000357,15,0.71240234375,0.9141,-6.685691085852978e-05
8940,000357,16,0.62109375,0.9082,0.003512384172722288
8941,000357,17,0.57275390625,0.9028,0.014051996208234552
8942,000357,18,0.58154296875,0.9004,3.631236005454362e-06
8943,000357,19,0.4658203125,0.8975,8.611554497598561e-19
8944,000357,20,0.6376953125,0.897,0.018659631716756997
8945,000357,21,0.73046875,0.8921,0.013922848527825826
8946,000357,22,0.8662109375,0.8872,0.013922848527825826
8947,000357,23,1.0048828125,0.8887,0.004946159092178215
8948,000357,24,1.0224609375,0.8823,0.005497722264033833
8949,000357,25,1.3095703125,0.8843,0.005497722264033833
8950,000358,1,2.630859375,0.3511,0.0021188388541663467
8951,000358,2,2.6953125,0.3752,-0.032061980488528014
8952,000358,3,2.60546875,0.3357,0.0007654306126465144
8953,000358,4,2.513671875,0.3445,0.0012952915249271751
8954,000358,5,2.390625,0.3618,-0.0002586146695575525
8955,000358,6,2.337890625,0.4102,-0.003327828027083347
8956,000358,7,2.09765625,0.4365,-0.0008245092389661743
8957,000358,8,1.90625,0.5068,0.00397549327412719
8958,000358,9,1.837890625,0.4446,-1.6530590802436506e-07
8959,000358,10,1.5087890625,0.5728,6.639229169576322e-05
8960,000358,11,1.4775390625,0.5474,0.0007020256658585161
8961,000358,12,1.17578125,0.5854,0.005248520623668179
8962,000358,13,1.09765625,0.6948,0.004809263844977624
8963,000358,14,0.888671875,0.7451,-0.0037977246103731016
8964,000358,15,0.7685546875,0.7739,-9.079632912676024e-08
8965,000358,16,0.6767578125,0.7598,0.0011593654548758964
8966,000358,17,0.69677734375,0.7852,0.021267071238148808
8967,000358,18,0.61328125,0.7783,0.0015132413388840443
8968,000358,19,0.4970703125,0.7651,0.004497615215678763
8969,000358,20,0.366943359375,0.7744,0.013361991163776066
8970,000358,21,0.56787109375,0.7686,0.013361991163776066
8971,000358,22,0.439453125,0.7559,0.015347708400692661
8972,000358,23,0.92333984375,0.751,0.015347708400692661
8973,000358,24,0.61669921875,0.7578,0.015347708400692661
8974,000358,25,1.34375,0.7222,0.015347708400692661
8975,000359,1,2.658203125,0.4092,-0.00023515951872058946
8976,000359,2,2.7265625,0.3904,0.010049280380894088
8977,000359,3,2.638671875,0.366,4.2978941013720214e-19
8978,000359,4,2.466796875,0.3169,-0.003339738412839452
8979,000359,5,2.169921875,0.3953,-0.028281982775011733
8980,000359,6,2.046875,0.4055,-4.039219185522107e-09
8981,000359,7,1.9970703125,0.4309,3.181268425389225e-06
8982,000359,8,1.8701171875,0.4827,-0.0032514513129593
8983,000359,9,1.7744140625,0.52,-0.00040423384630723647
8984,000359,10,1.451171875,0.4683,-0.000723786334735195
8985,000359,11,1.4462890625,0.5713,-0.0036402070495346744
8986,000359,12,1.2666015625,0.6367,0.0005894366532193732
8987,000359,13,1.0576171875,0.6318,-0.0005713523050276358
8988,000359,14,0.99560546875,0.5752,-0.0009669219144906038
8989,000359,15,0.83447265625,0.6772,-0.0002207662619087454
8990,000359,16,0.68359375,0.7637,0.002440173202371651
8991,000359,17,0.5947265625,0.8018,0.022378536141657693
8992,000359,18,0.59423828125,0.7886,0.002202917659845427
8993,000359,19,0.44970703125,0.8013,-4.684370027120919e-08
8994,000359,20,0.59814453125,0.7988,-0.0009997598494428037
8995,000359,21,0.75,0.8237,-0.0004081215512990923
8996,000359,22,0.5361328125,0.8237,-0.0036699965480476095
8997,000359,23,0.869140625,0.8398,-0.0036699965480476095
8998,000359,24,1.3388671875,0.8384,-0.0036699965480476095
8999,000359,25,1.1474609375,0.8384,-0.0036699965480476095
9000,000360,1,2.677734375,0.4058,-0.0002558424522373544
9001,000360,2,2.732421875,0.4417,-0.033444640610656856
9002,000360,3,2.6796875,0.3743,-2.8787134947859264e-08
9003,000360,4,2.42578125,0.3501,0.0003606703849994633
9004,000360,5,2.453125,0.4026,0.0012703499412561603
9005,000360,6,2.16015625,0.4143,0.0009245590688311128
9006,000360,7,2.125,0.3164,-0.0007973365124793116
9007,000360,8,2.01171875,0.4192,6.625372293696252e-05
9008,000360,9,1.72265625,0.4958,-4.045381738783209e-06
9009,000360,10,1.552734375,0.5088,0.005477909932003283
9010,000360,11,1.3154296875,0.4866,-0.004085726064577785
9011,000360,12,1.27734375,0.5288,0.0004296137891538557
9012,000360,13,1.154296875,0.5376,0.018640264538950457
9013,000360,14,0.818359375,0.5435,-0.00024063198995810664
9014,000360,15,0.63330078125,0.5327,-0.0008471375276253822
9015,000360,16,0.60791015625,0.582,0.023138223118322195
9016,000360,17,0.5498046875,0.5703,0.015106679735314266
9017,000360,18,0.5263671875,0.6074,0.006720880771791338
9018,000360,19,0.56787109375,0.6157,0.024208585862101284
9019,000360,20,0.385498046875,0.6011,0.030127475881759177
9020,000360,21,0.54638671875,0.647,0.030127475881759177
9021,000360,22,0.5087890625,0.7515,0.030127475881759177
9022,000360,23,0.98876953125,0.7437,0.030127475881759177
9023,000360,24,1.2138671875,0.688,0.030127475881759177
9024,000360,25,1.31640625,0.7393,0.030127475881759177
9025,000361,1,2.66796875,0.3318,-0.003321075516407278
9026,000361,2,2.74609375,0.3721,0.002383171620011712
9027,000361,3,2.587890625,0.3772,0.0020616875604641816
9028,000361,4,2.37890625,0.3286,0.00689124309020922
9029,000361,5,2.306640625,0.3809,0.03350350998541213
9030,000361,6,2.021484375,0.5107,0.016879183237904882
9031,000361,7,1.9873046875,0.5063,-1.3988921795568725e-07
9032,000361,8,1.869140625,0.4753,1.9425100781813448e-05
9033,000361,9,1.5908203125,0.5259,0.00010835949073587439
9034,000361,10,1.5224609375,0.5215,0.002441169877198099
9035,000361,11,1.3916015625,0.7163,-0.0037259152992082656
9036,000361,12,1.255859375,0.6948,-0.0004920704896668304
9037,000361,13,1.0400390625,0.7612,-0.0001622148942185507
9038,000361,14,0.87744140625,0.7275,1.1527179092233122e-06
9039,000361,15,0.7724609375,0.7827,0.0021389205042365578
9040,000361,16,0.6220703125,0.7861,-5.6657164277985905e-09
9041,000361,17,0.464599609375,0.7603,-0.002976532022325402
9042,000361,18,0.55126953125,0.7827,-0.004102652553251929
9043,000361,19,0.436767578125,0.7842,-0.027144833893821357
9044,000361,20,0.49267578125,0.7861,-0.002838340465885735
9045,000361,21,0.73583984375,0.8145,-0.0035102193492254213
9046,000361,22,0.5869140625,0.7969,-7.331825914090854e-08
9047,000361,23,0.8359375,0.8403,-0.0041680934418275445
9048,000361,24,0.892578125,0.8384,-0.0036740382529739037
9049,000361,25,1.173828125,0.8408,-0.0036740382529739037
9050,000362,1,2.72265625,0.3005,-0.0001316549248065223
9051,000362,2,2.765625,0.3352,-7.832599991537986e-08
9052,000362,3,2.54296875,0.3516,0.0014022969723578999
9053,000362,4,2.259765625,0.407,6.515691668208703e-18
9054,000362,5,2.357421875,0.4373,-0.0040351029162381535
9055,000362,6,2.228515625,0.4377,-8.095737094139868e-05
9056,000362,7,1.888671875,0.4575,0.001384160716200955
9057,000362,8,1.947265625,0.4719,9.873159037570786e-05
9058,000362,9,1.63671875,0.6958,-0.004089185818928087
9059,000362,10,1.546875,0.7378,0.0006119676973468102
9060,000362,11,1.4072265625,0.7314,-0.0009057050509211698
9061,000362,12,1.2353515625,0.8076,0.0028966355075339956
9062,000362,13,0.94580078125,0.9126,0.004214152491927747
9063,000362,14,0.70263671875,0.9277,0.005359338641188177
9064,000362,15,0.576171875,0.9326,8.489837086866556e-05
9065,000362,16,0.470703125,0.9404,0.0005062305163906558
9066,000362,17,0.42626953125,0.9419,-0.0009099404074025264
9067,000362,18,0.44189453125,0.9419,-0.0029213695713471433
9068,000362,19,0.56591796875,0.938,-0.0035060515070779387
9069,000362,20,0.4208984375,0.9272,-0.002313996893300866
9070,000362,21,0.7099609375,0.9351,-0.002425575067047731
9071,000362,22,0.81787109375,0.9331,-0.0035703691313277164
9072,000362,23,0.94384765625,0.9336,-0.0035703691313277164
9073,000362,24,1.13671875,0.9385,-0.0035703691313277164
9074,000362,25,1.0576171875,0.9316,-0.0035703691313277164
9075,000363,1,2.681640625,0.3057,0.0059986083615197194
9076,000363,2,2.728515625,0.4224,0.0020831945837492816
9077,000363,3,2.52734375,0.4412,-0.02732294263934038
9078,000363,4,2.412109375,0.4839,-0.0025805659774440002
9079,000363,5,2.279296875,0.4841,0.00017897118589275257
9080,000363,6,2.078125,0.5781,0.008864443502798053
9081,000363,7,1.8671875,0.6113,6.490735279257904e-18
9082,000363,8,1.8037109375,0.6143,-7.627536005429258e-05
9083,000363,9,1.8203125,0.6377,0.005273342791275781
9084,000363,10,1.7421875,0.5967,0.0021777096846184174
9085,000363,11,1.4501953125,0.6992,0.001777518194522279
9086,000363,12,1.2353515625,0.7422,0.000346958694772255
9087,000363,13,1.0166015625,0.7871,0.0006305419174683705
9088,000363,14,0.93017578125,0.7471,-0.004163525059996329
9089,000363,15,0.69287109375,0.769,0.0126051735333646
9090,000363,16,0.6005859375,0.7734,0.005847485205225683
9091,000363,17,0.6015625,0.7812,-0.004169334594217311
9092,000363,18,0.529296875,0.7798,-0.0005816853284622454
9093,000363,19,0.59130859375,0.7788,0.0015090437382513366
9094,000363,20,0.65234375,0.8174,0.002609093330432022
9095,000363,21,0.8125,0.7881,0.0017430701534628529
9096,000363,22,0.7802734375,0.772,0.0017430701534628529
9097,000363,23,1.0361328125,0.7954,0.0017430701534628529
9098,000363,24,1.025390625,0.7852,0.0017430701534628529
9099,000363,25,1.26171875,0.8115,0.0017430701534628529
9100,000364,1,2.734375,0.3704,0.0012952088538493722
9101,000364,2,2.759765625,0.3618,0.00023093985631539998
9102,000364,3,2.556640625,0.4038,0.006397448681106199
9103,000364,4,2.3671875,0.4609,0.025743009123191555
9104,000364,5,2.294921875,0.4739,-0.0036489756308225253
9105,000364,6,2.123046875,0.446,-0.0009932135011281873
9106,000364,7,1.9072265625,0.5317,-0.000544189431733063
9107,000364,8,1.7939453125,0.5464,-1.55494771932686e-07
9108,000364,9,1.6708984375,0.5537,0.0016997054221185304
9109,000364,10,1.546875,0.7407,-6.437991860930232e-09
9110,000364,11,1.4384765625,0.7939,0.02328373321420729
9111,000364,12,1.1669921875,0.8501,0.008549801624076175
9112,000364,13,1.0048828125,0.8672,-0.00019217269226036622
9113,000364,14,0.81884765625,0.8857,0.014023823745675512
9114,000364,15,0.73095703125,0.894,0.07262351194913097
9115,000364,16,0.61767578125,0.8936,-0.0008140925047184985
9116,000364,17,0.51513671875,0.8882,0.0027858069176369127
9117,000364,18,0.505859375,0.8989,0.02822558816457832
9118,000364,19,0.51513671875,0.8936,0.01666059364240219
9119,000364,20,0.5634765625,0.894,0.004781616302995756
9120,000364,21,0.350341796875,0.8838,0.0020695640571962853
9121,000364,22,0.61767578125,0.8989,0.0020448243071036903
9122,000364,23,0.68408203125,0.8911,0.0041777188832033685
9123,000364,24,0.88232421875,0.8931,0.007847033590764052
9124,000364,25,1.1572265625,0.8989,0.007847033590764052
9125,000365,1,2.744140625,0.3667,-3.847780164370245e-08
9126,000365,2,2.76953125,0.3201,-0.003967742825162601
9127,000365,3,2.46484375,0.4314,-2.3579658984647367e-05
9128,000365,4,2.46484375,0.439,-1.9101448142545074e-09
9129,000365,5,2.435546875,0.3713,0.014100988955844052
9130,000365,6,2.2109375,0.4224,-6.307705726564267e-05
9131,000365,7,1.9111328125,0.4087,0.006291634769137383
9132,000365,8,1.8388671875,0.3843,0.0005412088810689553
9133,000365,9,1.51953125,0.4443,-0.0029336603233988336
9134,000365,10,1.357421875,0.4688,-0.0030880058828439277
9135,000365,11,1.2001953125,0.5181,-0.003603040986611301
9136,000365,12,0.92578125,0.5405,7.582629958403919e-06
9137,000365,13,0.98779296875,0.4897,0.0027267193695467984
9138,000365,14,0.75390625,0.6021,0.0013793981627375218
9139,000365,15,0.66845703125,0.6265,-0.0006855069038933757
9140,000365,16,0.68798828125,0.6045,-0.00026484661471946544
9141,000365,17,0.6337890625,0.6323,-1.8866234145320103e-08
9142,000365,18,0.55712890625,0.6279,-0.0036504059479152908
9143,000365,19,0.48193359375,0.6753,-0.00020372276742209802
9144,000365,20,0.53662109375,0.6431,0.001971054169652056
9145,000365,21,0.4375,0.7104,0.0005641502333364468
9146,000365,22,0.95361328125,0.6797,0.004209951776830201
9147,000365,23,0.5078125,0.6914,0.004209951776830201
9148,000365,24,1.189453125,0.6421,0.004209951776830201
9149,000365,25,1.1025390625,0.6768,0.004209951776830201
9150,000366,1,2.71875,0.4204,0.0003958918991417773
9151,000366,2,2.681640625,0.3894,0.017831102571773283
9152,000366,3,2.521484375,0.4841,8.215563373411942e-06
9153,000366,4,2.2734375,0.4395,0.0021154069414847515
9154,000366,5,2.33984375,0.3186,0.0006756984617716094
9155,000366,6,2.24609375,0.4438,0.0034437845651426047
9156,000366,7,1.7724609375,0.3994,0.02705666069712503
9157,000366,8,1.6201171875,0.5176,0.001718856566391841
9158,000366,9,1.5322265625,0.5557,-0.004007134363860854
9159,000366,10,1.2568359375,0.5815,0.0011870815626182085
9160,000366,11,1.0361328125,0.5537,-4.484720413554698e-09
9161,000366,12,1.0830078125,0.6509,-0.0002776455413841007
9162,000366,13,1.095703125,0.7422,0.006889286014203466
9163,000366,14,0.88427734375,0.8223,0.00018145511764654232
9164,000366,15,0.77099609375,0.8379,0.00901447971136557
9165,000366,16,0.55419921875,0.8101,0.00021221412814317886
9166,000366,17,0.5791015625,0.8408,0.003118827509120292
9167,000366,18,0.51611328125,0.8477,-1.986085434478981e-06
9168,000366,19,0.5927734375,0.8833,-1.6396128689004884e-05
9169,000366,20,0.5048828125,0.8726,0.00014714739811328564
9170,000366,21,0.71630859375,0.8833,-0.0009219929617447359
9171,000366,22,0.8779296875,0.8921,-0.0009219929617447359
9172,000366,23,0.759765625,0.9019,0.00027635007222489433
9173,000366,24,1.1689453125,0.8975,0.0009895417390073102
9174,000366,25,1.30859375,0.8872,0.0009895417390073102
9175,000367,1,2.72265625,0.3303,0.0047809590574672545
9176,000367,2,2.755859375,0.4045,0.0004216545837444005
9177,000367,3,2.5625,0.3025,-0.002276920225298993
9178,000367,4,2.4375,0.3499,-0.00346527289856987
9179,000367,5,2.482421875,0.3738,0.026897462708424583
9180,000367,6,2.19921875,0.3923,0.0016451507304034302
9181,000367,7,2.06640625,0.4324,0.0017973706146501428
9182,000367,8,1.9384765625,0.4983,-0.0005540039138263175
9183,000367,9,1.7392578125,0.4453,-0.00043946693563514695
9184,000367,10,1.599609375,0.4011,-0.0356644648469637
9185,000367,11,1.5263671875,0.4768,-0.0040109144814313435
9186,000367,12,1.3193359375,0.5444,0.00039986158322027204
9187,000367,13,1.2138671875,0.5806,1.547707104372978e-05
9188,000367,14,0.9638671875,0.7378,-0.0034303823675524083
9189,000367,15,0.78564453125,0.6006,-0.0009519639282438708
9190,000367,16,0.6494140625,0.7119,-0.0034181535648679586
9191,000367,17,0.63232421875,0.7095,0.00425208743996866
9192,000367,18,0.54833984375,0.6616,0.003589759873441123
9193,000367,19,0.5205078125,0.7202,0.007533743696351791
9194,000367,20,0.6171875,0.7378,0.003595201307080964
9195,000367,21,0.365478515625,0.7305,0.007319138043619028
9196,000367,22,1.064453125,0.7036,0.009418186057747718
9197,000367,23,0.81982421875,0.7334,0.01223784603264999
9198,000367,24,1.0576171875,0.728,0.01223784603264999
9199,000367,25,1.271484375,0.7261,0.009815150432342656
9200,000368,1,2.658203125,0.4382,-0.029016874635630244
9201,000368,2,2.73828125,0.4404,0.0017198233288413106
9202,000368,3,2.583984375,0.4443,-0.004167766635385595
9203,000368,4,2.470703125,0.4504,-0.00014542876790336716
9204,000368,5,2.32421875,0.4351,-0.004114175121359628
9205,000368,6,2.19140625,0.3645,0.009755222718856538
9206,000368,7,2.046875,0.3979,2.0236008876364786e-05
9207,000368,8,1.951171875,0.3765,-1.787238089232416e-08
9208,000368,9,1.69140625,0.4595,0.003939451930249943
9209,000368,10,1.5048828125,0.4985,-5.196214351750811e-09
9210,000368,11,1.375,0.5215,-0.035592784012710627
9211,000368,12,1.2353515625,0.4351,0.00779287236230064
9212,000368,13,1.0556640625,0.5967,0.000925946389288751
9213,000368,14,1.0439453125,0.6567,-0.002598385803120773
9214,000368,15,0.92822265625,0.5801,0.001058019895138776
9215,000368,16,0.7861328125,0.7104,0.004203734805555581
9216,000368,17,0.69189453125,0.6675,3.953435039784001e-05
9217,000368,18,0.5673828125,0.6982,-4.0568016189219644e-08
9218,000368,19,0.422119140625,0.666,-3.1487921733907263e-05
9219,000368,20,0.5009765625,0.6436,-1.247497510931804e-07
9220,000368,21,0.70263671875,0.6714,-0.00010983851873591372
9221,000368,22,0.57275390625,0.6167,-0.0038502102569658516
9222,000368,23,0.93310546875,0.5283,-5.268539914637599e-09
9223,000368,24,0.72265625,0.5386,-5.268539914637599e-09
9224,000368,25,1.337890625,0.5288,-5.268539914637599e-09
9225,000369,1,2.7265625,0.406,0.03954392398705164
9226,000369,2,2.716796875,0.4353,-2.775640723670793e-09
9227,000369,3,2.603515625,0.4639,0.015216443448399009
9228,000369,4,2.4375,0.3899,6.5448787016580426e-18
9229,000369,5,2.28125,0.4912,0.003733451004228394
9230,000369,6,2.1875,0.4661,0.0013011198823296294
9231,000369,7,1.9638671875,0.5625,0.0002679933162159018
9232,000369,8,1.876953125,0.4922,0.012790868582499115
9233,000369,9,1.697265625,0.5122,-0.004104713946936914
9234,000369,10,1.5400390625,0.4263,-9.517162646399506e-09
9235,000369,11,1.388671875,0.5195,-0.0007761762210485405
9236,000369,12,1.251953125,0.5781,-0.0035708923059425478
9237,000369,13,1.0888671875,0.6909,0.00030649694197860955
9238,000369,14,0.96923828125,0.7798,0.003474176335813789
9239,000369,15,0.798828125,0.8804,3.5280552121097486e-05
9240,000369,16,0.74560546875,0.896,-0.003916618308861544
9241,000369,17,0.6318359375,0.9043,-0.0003345604501000538
9242,000369,18,0.466552734375,0.894,-0.0031907208716806736
9243,000369,19,0.53369140625,0.896,-0.03600831486011821
9244,000369,20,0.537109375,0.8911,-0.029822495853882688
9245,000369,21,0.53076171875,0.8872,-0.02918157225859436
9246,000369,22,0.65185546875,0.8921,-0.030351441334019073
9247,000369,23,0.767578125,0.8882,-0.031006322738932307
9248,000369,24,0.93505859375,0.8774,-0.031006322738932307
9249,000369,25,1.0810546875,0.8794,2.4199220484027027e-17
9250,000370,1,2.677734375,0.3274,0.004298177359149141
9251,000370,2,2.65234375,0.3987,-9.4373442986183e-08
9252,000370,3,2.486328125,0.3572,-0.0026691892927553362
9253,000370,4,2.48828125,0.313,0.0018373189427679792
9254,000370,5,2.54296875,0.3479,-0.0005852262292719394
9255,000370,6,2.134765625,0.4133,0.005658155581184265
9256,000370,7,2.083984375,0.4087,0.012042520665046352
9257,000370,8,1.84375,0.4175,-8.402643114815804e-05
9258,000370,9,1.8642578125,0.4963,0.01465767039291288
9259,000370,10,1.4326171875,0.5342,0.0001546986890348656
9260,000370,11,1.3203125,0.5098,3.868940207843105e-05
9261,000370,12,1.2353515625,0.5649,0.0021582005794741066
9262,000370,13,1.044921875,0.5674,-0.004158120643831115
9263,000370,14,0.95263671875,0.6074,6.507661911925935e-18
9264,000370,15,0.9013671875,0.6021,0.028502109598825206
9265,000370,16,0.77099609375,0.7114,-1.222053942517246e-07
9266,000370,17,0.7158203125,0.7056,-0.004073715996792265
9267,000370,18,0.64306640625,0.7192,0.0012645532856789682
9268,000370,19,0.556640625,0.7524,-0.0002360577542061329
9269,000370,20,0.5693359375,0.7017,0.0028385099872162145
9270,000370,21,0.69677734375,0.7227,-8.182895262296395e-05
9271,000370,22,0.6025390625,0.7046,0.0011080921075842104
9272,000370,23,1.0126953125,0.6543,0.0002758049038827648
9273,000370,24,1.12890625,0.6445,0.0002758049038827648
9274,000370,25,1.3330078125,0.647,0.0002758049038827648
9275,000371,1,2.6640625,0.3479,-3.8598180295820183e-07
9276,000371,2,2.728515625,0.3442,-8.438325581950311e-05
9277,000371,3,2.57421875,0.405,-0.004170449424420283
9278,000371,4,2.384765625,0.4238,-1.60497689633112e-07
9279,000371,5,2.30859375,0.4082,-0.003814074354177265
9280,000371,6,2.119140625,0.5308,-0.003951551650524521
9281,000371,7,1.8330078125,0.5532,-0.002722709559856602
9282,000371,8,1.734375,0.5356,0.015961864916417934
9283,000371,9,1.7431640625,0.5669,-0.003971425744572862
9284,000371,10,1.5732421875,0.6997,-1.1638551355112477e-08
9285,000371,11,1.380859375,0.77,0.0007037026087144405
9286,000371,12,1.26953125,0.8809,0.00016773427880131114
9287,000371,13,1.1015625,0.9004,-0.00015288666237167972
9288,000371,14,0.85986328125,0.9111,1.326839656021433e-17
9289,000371,15,0.72802734375,0.9175,-0.03494499245358926
9290,000371,16,0.68310546875,0.9258,-0.004092260456628763
9291,000371,17,0.58740234375,0.9282,-6.78124649617838e-09
9292,000371,18,0.564453125,0.9229,6.566505550944066e-18
9293,000371,19,0.51904296875,0.9316,-0.004000161315730902
9294,000371,20,0.60693359375,0.9014,-0.0009963262336395023
9295,000371,21,0.775390625,0.9136,-0.004055518568037583
9296,000371,22,0.5126953125,0.917,-0.003990936238526213
9297,000371,23,0.970703125,0.7651,-0.0037094123180973076
9298,000371,24,0.97314453125,0.916,-0.0005010120472730677
9299,000371,25,1.2880859375,0.9155,-0.0005010120472730677
9300,000372,1,2.685546875,0.3315,0.008617470712309672
9301,000372,2,2.7421875,0.3391,2.712894673417149e-05
9302,000372,3,2.5546875,0.4619,0.000576738245590673
9303,000372,4,2.166015625,0.3967,0.00025495839275994914
9304,000372,5,2.130859375,0.4221,-8.789110560722922e-05
9305,000372,6,2.015625,0.4524,0.002009137933059832
9306,000372,7,1.9423828125,0.4417,-0.0008240543893301734
9307,000372,8,1.759765625,0.4363,-5.23045383392616e-05
9308,000372,9,1.6201171875,0.5269,0.024794800440347934
9309,000372,10,1.3935546875,0.5127,-0.004064023315796042
9310,000372,11,1.2060546875,0.6836,-0.027226395159692912
